date,time,price,drink_name
2024-10-18,09:46,3.576,Dr Pepper
2024-10-18,09:57,3.576,Sprite
2024-10-18,10:40,2.596,Pepsi
2024-10-18,11:11,3.576,Dr Pepper
2024-10-18,12:17,3.576,Fanta
2024-10-18,15:22,3.576,A&W Root Beer
2024-10-18,16:17,3.576,A&W Root Beer
2024-10-18,16:46,3.086,Coke
2024-10-18,16:57,3.576,Dr Pepper
2024-10-19,06:29,3.086,Coke
2024-10-19,06:55,3.576,Dr Pepper
2024-10-19,08:20,3.576,Sprite
2024-10-19,10:25,3.576,Fanta
2024-10-19,10:35,3.576,Dr Pepper
2024-10-19,11:05,3.576,Dr Pepper
2024-10-19,11:33,3.576,Dr Pepper
2024-10-19,12:08,3.576,A&W Root Beer
2024-10-19,17:31,3.576,Sprite
2024-10-20,07:21,3.576,Dr Pepper
2024-10-20,09:01,3.576,A&W Root Beer
2024-10-20,09:07,3.576,Dr Pepper
2024-10-20,09:42,3.576,Fanta
2024-10-20,09:53,2.596,Mt Dew
2024-10-20,10:21,3.086,Coke
2024-10-20,10:30,3.576,Dr Pepper
2024-10-20,10:57,3.576,Dr Pepper
2024-10-20,12:48,3.576,Dr Pepper
2024-10-20,13:15,3.576,A&W Root Beer
2024-10-20,14:05,3.576,A&W Root Beer
2024-10-20,14:44,3.576,Fanta
2024-10-20,16:16,2.596,Mt Dew
2024-10-20,16:22,3.576,A&W Root Beer
2024-10-20,17:33,3.576,Dr Pepper
2024-10-20,17:50,3.576,Sprite
2024-10-21,06:39,3.576,Dr Pepper
2024-10-21,07:37,3.576,Dr Pepper
2024-10-21,07:43,3.086,Coke
2024-10-21,07:44,3.576,Dr Pepper
2024-10-21,08:31,2.596,Pepsi
2024-10-21,10:05,2.596,Mt Dew
2024-10-21,10:52,2.596,Mt Dew
2024-10-21,11:00,2.106,Ginger Ale
2024-10-21,11:41,3.576,Sprite
2024-10-21,12:12,3.576,Dr Pepper
2024-10-21,12:32,3.576,Dr Pepper
2024-10-21,13:06,3.086,Coke
2024-10-21,13:31,2.596,Mt Dew
2024-10-21,14:21,3.576,A&W Root Beer
2024-10-21,14:29,3.576,Dr Pepper
2024-10-21,16:07,3.576,Fanta
2024-10-21,16:11,3.576,Dr Pepper
2024-10-21,16:54,3.576,A&W Root Beer
2024-10-21,17:42,3.576,Fanta
2024-10-22,06:08,3.576,Dr Pepper
2024-10-22,08:40,3.576,Sprite
2024-10-22,09:29,3.086,Coke
2024-10-22,11:39,2.596,Mt Dew
2024-10-22,11:55,2.106,Ginger Ale
2024-10-22,14:01,2.596,Mt Dew
2024-10-22,14:13,2.596,Pepsi
2024-10-22,16:20,3.576,Fanta
2024-10-22,16:35,3.576,Dr Pepper
2024-10-23,07:51,3.576,Dr Pepper
2024-10-23,08:51,3.086,Coke
2024-10-23,09:06,2.596,Mt Dew
2024-10-23,10:39,3.086,Coke
2024-10-23,11:50,3.086,Coke
2024-10-23,11:54,3.086,Coke
2024-10-23,12:18,3.576,Sprite
2024-10-23,12:41,2.106,Ginger Ale
2024-10-23,12:50,3.576,A&W Root Beer
2024-10-23,13:32,3.576,Sprite
2024-10-23,13:56,3.086,Coke
2024-10-23,15:23,3.576,Fanta
2024-10-23,17:10,3.576,Dr Pepper
2024-10-24,06:54,2.596,Pepsi
2024-10-24,07:41,3.576,Sprite
2024-10-24,08:43,3.576,Sprite
2024-10-24,09:12,3.576,Fanta
2024-10-24,09:43,3.576,Dr Pepper
2024-10-24,10:18,3.576,Dr Pepper
2024-10-24,10:45,3.576,Dr Pepper
2024-10-24,11:39,2.596,Pepsi
2024-10-24,11:50,2.596,Pepsi
2024-10-24,12:43,3.576,Dr Pepper
2024-10-24,12:46,2.596,Pepsi
2024-10-24,13:46,3.576,Fanta
2024-10-24,14:53,3.576,Fanta
2024-10-24,16:15,3.576,Fanta
2024-10-24,16:30,3.576,Sprite
2024-10-25,06:50,3.576,Sprite
2024-10-25,08:24,2.106,Ginger Ale
2024-10-25,08:29,3.576,A&W Root Beer
2024-10-25,08:32,3.576,Dr Pepper
2024-10-25,09:08,3.576,A&W Root Beer
2024-10-25,10:07,2.596,Pepsi
2024-10-25,10:25,2.596,Pepsi
2024-10-25,13:32,3.086,Coke
2024-10-25,13:59,3.576,A&W Root Beer
2024-10-25,14:27,3.576,A&W Root Beer
2024-10-25,15:31,2.596,Mt Dew
2024-10-25,17:24,3.576,Dr Pepper
2024-10-25,17:28,3.576,Sprite
2024-10-25,17:54,3.576,Fanta
2024-10-25,17:56,2.106,Ginger Ale
2024-10-26,06:02,3.576,Sprite
2024-10-26,06:48,2.596,Mt Dew
2024-10-26,06:49,3.576,Sprite
2024-10-26,07:01,2.596,Pepsi
2024-10-26,07:16,3.576,A&W Root Beer
2024-10-26,07:21,3.576,Dr Pepper
2024-10-26,09:58,3.576,Dr Pepper
2024-10-26,12:29,3.086,Coke
2024-10-26,13:09,2.596,Mt Dew
2024-10-26,13:26,2.596,Mt Dew
2024-10-26,14:07,3.576,Dr Pepper
2024-10-26,15:12,3.576,Dr Pepper
2024-10-26,15:14,3.086,Coke
2024-10-26,16:37,3.086,Coke
2024-10-26,16:42,3.576,Sprite
2024-10-26,17:46,3.086,Coke
2024-10-27,06:56,3.086,Coke
2024-10-27,07:00,3.576,Dr Pepper
2024-10-27,10:24,3.086,Coke
2024-10-27,15:17,3.576,Sprite
2024-10-27,15:32,3.576,Dr Pepper
2024-10-28,06:24,3.576,Sprite
2024-10-28,06:31,2.596,Pepsi
2024-10-28,07:11,3.576,Dr Pepper
2024-10-28,07:22,3.086,Coke
2024-10-28,08:47,3.576,Dr Pepper
2024-10-28,08:52,3.576,Dr Pepper
2024-10-28,09:04,3.576,Fanta
2024-10-28,09:14,3.086,Coke
2024-10-28,09:55,3.576,Sprite
2024-10-28,10:18,3.086,Coke
2024-10-28,10:20,3.086,Coke
2024-10-28,10:26,3.086,Coke
2024-10-28,10:38,3.576,Dr Pepper
2024-10-28,12:27,3.576,A&W Root Beer
2024-10-28,12:50,3.576,A&W Root Beer
2024-10-28,14:05,3.576,Sprite
2024-10-28,14:14,3.086,Coke
2024-10-28,15:38,3.086,Coke
2024-10-29,06:17,3.576,Dr Pepper
2024-10-29,06:47,3.576,Dr Pepper
2024-10-29,07:52,3.576,Dr Pepper
2024-10-29,07:54,3.086,Coke
2024-10-29,08:42,2.106,Ginger Ale
2024-10-29,09:45,2.596,Mt Dew
2024-10-29,09:56,2.596,Mt Dew
2024-10-29,09:57,3.576,Sprite
2024-10-29,10:48,3.576,Fanta
2024-10-29,10:50,3.576,A&W Root Beer
2024-10-29,11:02,3.576,A&W Root Beer
2024-10-29,11:32,3.086,Coke
2024-10-29,15:14,3.086,Coke
2024-10-29,15:31,3.086,Coke
2024-10-29,15:40,3.576,Sprite
2024-10-29,16:36,3.576,Fanta
2024-10-29,17:10,3.576,Dr Pepper
2024-10-29,17:32,3.576,Dr Pepper
2024-10-30,06:15,3.576,Dr Pepper
2024-10-30,07:44,3.086,Coke
2024-10-30,08:23,3.086,Coke
2024-10-30,08:59,3.576,Dr Pepper
2024-10-30,09:32,3.576,Dr Pepper
2024-10-30,11:07,3.576,Dr Pepper
2024-10-30,12:02,3.576,Dr Pepper
2024-10-30,12:15,2.596,Pepsi
2024-10-30,12:48,3.086,Coke
2024-10-30,13:23,2.596,Pepsi
2024-10-30,13:31,3.576,Dr Pepper
2024-10-30,14:07,3.576,Dr Pepper
2024-10-30,14:20,3.086,Coke
2024-10-30,16:06,3.576,Fanta
2024-10-30,16:20,3.086,Coke
2024-10-30,17:36,3.086,Coke
2024-10-31,10:51,3.576,Dr Pepper
2024-10-31,12:40,3.576,Dr Pepper
2024-10-31,13:41,3.086,Coke
2024-10-31,14:23,3.576,Dr Pepper
2024-10-31,15:10,3.086,Coke
2024-11-01,06:39,3.576,A&W Root Beer
2024-11-01,09:16,2.596,Pepsi
2024-11-01,09:49,3.576,Dr Pepper
2024-11-01,10:29,3.576,A&W Root Beer
2024-11-01,11:21,3.576,A&W Root Beer
2024-11-01,13:03,2.596,Mt Dew
2024-11-01,17:59,3.086,Coke
2024-11-02,09:14,2.596,Mt Dew
2024-11-02,09:23,3.576,A&W Root Beer
2024-11-02,09:57,3.086,Coke
2024-11-02,10:19,3.086,Coke
2024-11-02,10:34,3.576,Fanta
2024-11-02,11:19,3.576,Dr Pepper
2024-11-02,12:48,3.576,Dr Pepper
2024-11-02,15:22,3.086,Coke
2024-11-02,17:08,2.596,Pepsi
2024-11-03,07:26,2.596,Mt Dew
2024-11-03,08:38,3.086,Coke
2024-11-03,08:52,3.086,Coke
2024-11-03,11:21,3.576,Dr Pepper
2024-11-03,11:36,3.086,Coke
2024-11-03,12:22,3.576,A&W Root Beer
2024-11-03,12:32,2.596,Pepsi
2024-11-03,13:01,3.086,Coke
2024-11-03,13:31,3.576,Fanta
2024-11-03,13:56,3.576,Fanta
2024-11-03,14:16,2.596,Pepsi
2024-11-03,16:45,2.596,Pepsi
2024-11-03,17:55,3.576,A&W Root Beer
2024-11-04,09:33,3.576,Dr Pepper
2024-11-04,12:48,3.576,Dr Pepper
2024-11-04,14:24,3.086,Coke
2024-11-04,14:28,2.596,Pepsi
2024-11-04,14:42,3.086,Coke
2024-11-04,16:15,3.576,A&W Root Beer
2024-11-04,17:58,3.576,A&W Root Beer
2024-11-05,06:13,3.576,A&W Root Beer
2024-11-05,06:56,3.086,Coke
2024-11-05,08:28,3.576,Sprite
2024-11-05,08:39,3.086,Coke
2024-11-05,11:05,3.086,Coke
2024-11-05,11:20,3.576,A&W Root Beer
2024-11-05,12:24,3.576,Dr Pepper
2024-11-05,13:15,3.576,Dr Pepper
2024-11-05,13:42,3.576,Dr Pepper
2024-11-05,14:33,3.576,Sprite
2024-11-05,15:00,3.576,Sprite
2024-11-05,15:24,3.576,Sprite
2024-11-05,15:39,3.576,A&W Root Beer
2024-11-05,15:50,3.576,A&W Root Beer
2024-11-05,16:18,3.576,Fanta
2024-11-05,17:15,3.576,Fanta
2024-11-05,17:33,3.086,Coke
2024-11-06,07:00,3.576,Dr Pepper
2024-11-06,08:31,2.106,Ginger Ale
2024-11-06,08:59,2.596,Pepsi
2024-11-06,11:05,3.576,Sprite
2024-11-06,12:31,3.576,Dr Pepper
2024-11-06,12:49,3.576,Sprite
2024-11-06,14:30,3.576,Fanta
2024-11-06,14:53,3.576,Fanta
2024-11-07,06:03,3.576,Dr Pepper
2024-11-07,06:40,2.596,Pepsi
2024-11-07,10:35,2.596,Pepsi
2024-11-07,12:42,3.576,A&W Root Beer
2024-11-07,13:20,3.576,Fanta
2024-11-07,14:21,3.576,Dr Pepper
2024-11-07,17:44,3.576,Dr Pepper
2024-11-08,06:10,3.086,Coke
2024-11-08,08:48,2.596,Pepsi
2024-11-08,08:56,2.596,Pepsi
2024-11-08,11:43,3.576,Sprite
2024-11-08,14:26,3.576,Dr Pepper
2024-11-08,15:21,3.576,Dr Pepper
2024-11-08,15:39,3.086,Coke
2024-11-08,15:50,3.086,Coke
2024-11-08,16:21,3.576,Fanta
2024-11-08,16:45,3.576,Fanta
2024-11-08,17:28,3.576,Fanta
2024-11-08,17:51,3.576,Dr Pepper
2024-11-09,06:03,3.086,Coke
2024-11-09,07:23,2.596,Mt Dew
2024-11-09,09:11,2.596,Mt Dew
2024-11-09,09:26,3.576,Dr Pepper
2024-11-09,10:37,3.576,Fanta
2024-11-09,11:26,3.576,Fanta
2024-11-09,11:42,3.576,Fanta
2024-11-09,13:04,3.576,Fanta
2024-11-09,14:21,2.596,Pepsi
2024-11-09,15:21,3.086,Coke
2024-11-09,15:37,3.576,Dr Pepper
2024-11-09,15:59,3.576,A&W Root Beer
2024-11-09,16:33,2.596,Pepsi
2024-11-09,16:36,3.576,Dr Pepper
2024-11-09,16:45,3.576,A&W Root Beer
2024-11-09,17:25,2.596,Pepsi
2024-11-09,17:33,2.596,Pepsi
2024-11-10,06:11,2.596,Pepsi
2024-11-10,08:39,3.576,A&W Root Beer
2024-11-10,13:47,3.576,Fanta
2024-11-10,15:00,3.576,Fanta
2024-11-10,16:24,3.576,Sprite
2024-11-10,16:38,3.576,Sprite
2024-11-11,06:15,3.576,Sprite
2024-11-11,06:42,3.086,Coke
2024-11-11,07:03,2.596,Mt Dew
2024-11-11,08:40,3.576,Sprite
2024-11-11,10:18,3.576,Fanta
2024-11-11,12:22,3.576,Sprite
2024-11-11,13:15,3.576,Dr Pepper
2024-11-11,13:43,3.576,Fanta
2024-11-11,14:03,3.576,Dr Pepper
2024-11-11,15:10,3.576,Dr Pepper
2024-11-12,06:00,3.576,Dr Pepper
2024-11-12,06:08,3.576,Dr Pepper
2024-11-12,06:49,3.576,Dr Pepper
2024-11-12,10:36,3.576,Fanta
2024-11-12,11:24,3.576,Fanta
2024-11-12,12:47,3.576,A&W Root Beer
2024-11-12,16:34,3.576,Sprite
2024-11-12,16:40,3.576,Dr Pepper
2024-11-12,17:10,3.576,A&W Root Beer
2024-11-13,11:44,3.086,Coke
2024-11-13,12:08,3.576,Dr Pepper
2024-11-13,13:05,3.086,Coke
2024-11-13,15:37,3.086,Coke
2024-11-13,15:45,3.086,Coke
2024-11-13,16:16,3.576,Dr Pepper
2024-11-14,06:24,3.576,Dr Pepper
2024-11-14,07:54,2.596,Pepsi
2024-11-14,08:32,2.106,Ginger Ale
2024-11-14,10:11,3.576,Sprite
2024-11-14,10:51,3.576,Dr Pepper
2024-11-14,10:53,3.576,Sprite
2024-11-14,12:14,3.086,Coke
2024-11-14,13:55,3.576,Sprite
2024-11-14,14:12,3.576,Fanta
2024-11-14,14:32,3.576,Fanta
2024-11-14,15:08,3.576,A&W Root Beer
2024-11-14,16:27,3.576,Fanta
2024-11-14,16:48,3.576,Dr Pepper
2024-11-14,17:21,3.576,Dr Pepper
2024-11-15,07:35,3.086,Coke
2024-11-15,07:47,3.086,Coke
2024-11-15,08:05,3.576,A&W Root Beer
2024-11-15,08:11,3.576,A&W Root Beer
2024-11-15,10:24,3.576,Dr Pepper
2024-11-15,11:49,2.596,Pepsi
2024-11-15,12:31,3.086,Coke
2024-11-15,14:01,3.576,Dr Pepper
2024-11-15,16:34,3.576,Fanta
2024-11-15,16:55,3.086,Coke
2024-11-15,17:01,3.086,Coke
2024-11-16,06:14,2.596,Mt Dew
2024-11-16,06:43,2.596,Mt Dew
2024-11-16,07:06,3.576,Fanta
2024-11-16,10:16,3.576,Dr Pepper
2024-11-16,10:19,2.596,Pepsi
2024-11-16,10:58,3.576,Sprite
2024-11-16,11:07,3.086,Coke
2024-11-16,11:28,3.576,Dr Pepper
2024-11-16,13:44,3.576,Dr Pepper
2024-11-16,14:57,3.086,Coke
2024-11-16,15:55,3.576,Dr Pepper
2024-11-16,17:02,3.576,Dr Pepper
2024-11-16,17:44,3.086,Coke
2024-11-17,11:34,3.086,Coke
2024-11-17,11:52,3.086,Coke
2024-11-17,12:29,2.596,Pepsi
2024-11-17,13:37,3.086,Coke
2024-11-17,13:40,3.576,Dr Pepper
2024-11-17,14:26,3.576,Dr Pepper
2024-11-17,14:38,3.576,Fanta
2024-11-17,16:44,3.576,Fanta
2024-11-17,16:50,3.576,Fanta
2024-11-18,06:34,3.086,Coke
2024-11-18,08:41,3.086,Coke
2024-11-18,12:30,3.576,Dr Pepper
2024-11-18,12:51,3.576,Dr Pepper
2024-11-18,14:32,3.576,Dr Pepper
2024-11-18,16:49,3.576,Dr Pepper
2024-11-19,07:05,3.576,A&W Root Beer
2024-11-19,07:42,3.086,Coke
2024-11-19,08:19,3.576,Dr Pepper
2024-11-19,08:30,2.106,Ginger Ale
2024-11-19,09:11,3.576,Dr Pepper
2024-11-19,10:55,3.086,Coke
2024-11-19,11:20,3.576,Dr Pepper
2024-11-19,12:19,3.576,A&W Root Beer
2024-11-19,14:53,3.576,A&W Root Beer
2024-11-19,15:27,3.576,Sprite
2024-11-19,15:51,3.576,Sprite
2024-11-20,06:56,3.086,Coke
2024-11-20,08:25,3.576,Dr Pepper
2024-11-20,09:00,3.576,Sprite
2024-11-20,15:37,3.576,Fanta
2024-11-21,06:31,2.596,Mt Dew
2024-11-21,07:33,3.576,Dr Pepper
2024-11-21,08:25,3.576,A&W Root Beer
2024-11-21,09:57,3.576,A&W Root Beer
2024-11-21,10:04,3.576,Dr Pepper
2024-11-21,10:32,3.086,Coke
2024-11-21,13:46,2.596,Mt Dew
2024-11-21,15:05,3.576,Fanta
2024-11-22,09:04,3.576,Dr Pepper
2024-11-22,10:27,3.576,Sprite
2024-11-22,10:46,3.576,Dr Pepper
2024-11-22,14:17,3.576,A&W Root Beer
2024-11-22,15:06,3.576,Fanta
2024-11-22,16:46,3.576,Dr Pepper
2024-11-23,07:12,2.596,Mt Dew
2024-11-23,09:10,2.596,Mt Dew
2024-11-23,09:53,3.576,Dr Pepper
2024-11-23,12:02,3.576,Sprite
2024-11-23,12:57,2.596,Pepsi
2024-11-23,14:16,2.596,Pepsi
2024-11-23,15:04,3.576,Fanta
2024-11-23,17:34,3.576,Dr Pepper
2024-11-24,15:06,3.576,Dr Pepper
2024-11-25,06:23,3.576,Sprite
2024-11-25,06:51,3.576,Dr Pepper
2024-11-25,07:01,3.086,Coke
2024-11-25,07:31,2.596,Mt Dew
2024-11-25,12:02,3.576,Dr Pepper
2024-11-25,12:04,3.576,Dr Pepper
2024-11-25,12:58,3.576,Fanta
2024-11-25,13:25,3.086,Coke
2024-11-25,13:57,3.576,Fanta
2024-11-25,15:43,3.576,Fanta
2024-11-25,17:59,3.576,Sprite
2024-11-26,08:10,3.576,Dr Pepper
2024-11-26,08:27,3.576,A&W Root Beer
2024-11-26,08:51,2.596,Pepsi
2024-11-26,09:00,3.576,A&W Root Beer
2024-11-26,09:15,3.576,A&W Root Beer
2024-11-26,09:42,3.576,Dr Pepper
2024-11-26,12:33,3.576,Dr Pepper
2024-11-26,15:15,2.596,Pepsi
2024-11-26,17:28,3.086,Coke
2024-11-26,17:43,3.576,A&W Root Beer
2024-11-28,06:37,3.576,Sprite
2024-11-28,09:13,3.086,Coke
2024-11-28,12:16,3.086,Coke
2024-11-28,12:26,3.576,Dr Pepper
2024-11-28,13:55,3.576,Dr Pepper
2024-11-28,14:57,3.576,Sprite
2024-11-29,06:16,3.576,A&W Root Beer
2024-11-29,07:15,3.576,Dr Pepper
2024-11-29,09:24,3.086,Coke
2024-11-29,11:02,3.086,Coke
2024-11-29,11:10,3.086,Coke
2024-11-29,12:37,3.576,Dr Pepper
2024-11-29,13:43,3.576,A&W Root Beer
2024-11-30,06:50,3.576,A&W Root Beer
2024-11-30,07:24,2.596,Pepsi
2024-11-30,08:19,3.576,Fanta
2024-11-30,11:50,3.576,A&W Root Beer
2024-11-30,14:30,3.086,Coke
2024-11-30,15:20,3.086,Coke
2024-12-01,06:12,3.086,Coke
2024-12-01,06:47,3.086,Coke
2024-12-01,07:46,3.086,Coke
2024-12-01,08:07,3.086,Coke
2024-12-01,10:01,3.576,A&W Root Beer
2024-12-01,10:30,3.576,A&W Root Beer
2024-12-01,12:16,3.576,Sprite
2024-12-01,12:48,3.576,Dr Pepper
2024-12-01,15:21,3.576,Dr Pepper
2024-12-01,15:28,3.576,Dr Pepper
2024-12-01,15:44,3.576,Dr Pepper
2024-12-01,16:23,3.086,Coke
2024-12-01,16:54,3.086,Coke
2024-12-01,17:14,3.086,Coke
2024-12-02,06:47,3.576,Dr Pepper
2024-12-02,07:42,2.596,Pepsi
2024-12-02,09:12,3.086,Coke
2024-12-02,10:20,3.576,A&W Root Beer
2024-12-02,14:38,2.596,Mt Dew
2024-12-02,14:41,2.106,Ginger Ale
2024-12-02,14:51,3.576,Sprite
2024-12-02,16:30,2.596,Pepsi
2024-12-02,17:47,3.576,Sprite
2024-12-03,07:18,3.576,Dr Pepper
2024-12-03,10:23,3.086,Coke
2024-12-03,10:57,3.086,Coke
2024-12-03,11:32,2.596,Pepsi
2024-12-03,12:57,3.086,Coke
2024-12-03,13:43,3.086,Coke
2024-12-03,14:18,3.086,Coke
2024-12-03,14:31,3.576,A&W Root Beer
2024-12-03,14:32,3.576,Dr Pepper
2024-12-03,14:59,3.576,Sprite
2024-12-03,15:29,3.576,Fanta
2024-12-03,15:57,3.086,Coke
2024-12-03,17:31,3.576,Sprite
2024-12-04,08:41,2.596,Mt Dew
2024-12-04,11:12,3.576,Dr Pepper
2024-12-04,11:43,3.576,Dr Pepper
2024-12-04,11:58,2.596,Pepsi
2024-12-04,13:31,3.086,Coke
2024-12-04,14:29,3.086,Coke
2024-12-04,14:35,3.086,Coke
2024-12-04,14:56,3.576,Fanta
2024-12-04,15:19,3.086,Coke
2024-12-04,16:26,3.576,Fanta
2024-12-05,07:14,2.596,Pepsi
2024-12-05,09:18,2.596,Mt Dew
2024-12-05,09:43,3.086,Coke
2024-12-05,10:10,3.086,Coke
2024-12-05,12:58,3.576,Dr Pepper
2024-12-05,13:24,2.596,Pepsi
2024-12-05,16:02,3.576,Sprite
2024-12-05,16:19,3.576,Dr Pepper
2024-12-05,17:29,3.576,Dr Pepper
2024-12-06,12:34,3.576,Dr Pepper
2024-12-06,15:13,3.576,Fanta
2024-12-06,15:33,3.576,Dr Pepper
2024-12-06,17:40,3.576,Fanta
2024-12-07,06:16,3.086,Coke
2024-12-07,06:37,2.596,Pepsi
2024-12-07,06:40,3.576,Dr Pepper
2024-12-07,10:49,3.576,Sprite
2024-12-07,12:03,3.086,Coke
2024-12-07,13:46,2.596,Pepsi
2024-12-08,07:46,2.596,Mt Dew
2024-12-08,08:21,3.576,Dr Pepper
2024-12-08,09:58,3.576,Sprite
2024-12-08,11:04,2.596,Mt Dew
2024-12-08,11:20,3.086,Coke
2024-12-08,11:27,3.086,Coke
2024-12-08,12:11,3.576,Sprite
2024-12-08,14:40,2.106,Ginger Ale
2024-12-08,14:52,3.576,Sprite
2024-12-08,14:57,3.086,Coke
2024-12-08,16:36,3.086,Coke
2024-12-09,08:58,3.576,Sprite
2024-12-09,10:03,2.596,Pepsi
2024-12-09,11:35,3.086,Coke
2024-12-09,12:24,2.596,Mt Dew
2024-12-09,14:14,3.576,A&W Root Beer
2024-12-10,11:09,2.596,Mt Dew
2024-12-10,11:46,3.576,Fanta
2024-12-11,06:36,3.576,Dr Pepper
2024-12-11,10:08,2.596,Mt Dew
2024-12-11,11:41,3.576,Fanta
2024-12-11,13:30,2.106,Ginger Ale
2024-12-11,15:04,3.576,A&W Root Beer
2024-12-11,15:51,3.576,Dr Pepper
2024-12-11,17:26,3.576,Dr Pepper
2024-12-12,06:15,3.086,Coke
2024-12-12,06:16,2.596,Pepsi
2024-12-12,06:20,2.106,Ginger Ale
2024-12-12,09:29,2.106,Ginger Ale
2024-12-12,09:58,2.596,Pepsi
2024-12-12,12:38,3.576,A&W Root Beer
2024-12-12,17:47,3.576,A&W Root Beer
2024-12-13,06:00,2.596,Pepsi
2024-12-13,09:17,2.596,Pepsi
2024-12-13,09:33,3.576,Fanta
2024-12-13,09:44,3.576,Fanta
2024-12-13,10:57,3.576,A&W Root Beer
2024-12-13,12:04,3.576,Sprite
2024-12-13,14:12,3.576,Sprite
2024-12-13,16:31,3.576,Dr Pepper
2024-12-14,07:10,3.086,Coke
2024-12-14,07:15,3.576,A&W Root Beer
2024-12-14,08:55,3.576,Sprite
2024-12-14,08:56,2.596,Pepsi
2024-12-14,09:07,3.576,Dr Pepper
2024-12-14,09:27,3.576,A&W Root Beer
2024-12-14,09:38,2.596,Pepsi
2024-12-14,10:51,2.596,Pepsi
2024-12-14,12:34,2.596,Pepsi
2024-12-14,16:46,2.596,Pepsi
2024-12-14,16:54,3.086,Coke
2024-12-15,09:02,3.576,Dr Pepper
2024-12-15,09:04,3.576,A&W Root Beer
2024-12-15,10:09,3.576,Fanta
2024-12-16,06:31,3.576,Dr Pepper
2024-12-16,08:13,3.576,Fanta
2024-12-16,09:53,3.576,A&W Root Beer
2024-12-16,10:54,3.086,Coke
2024-12-16,11:21,3.576,Dr Pepper
2024-12-16,13:01,3.576,Fanta
2024-12-16,14:05,3.576,Dr Pepper
2024-12-16,15:13,3.086,Coke
2024-12-17,06:11,2.596,Mt Dew
2024-12-17,09:49,3.576,Sprite
2024-12-17,12:09,3.086,Coke
2024-12-17,12:31,2.596,Pepsi
2024-12-17,12:46,3.576,A&W Root Beer
2024-12-17,13:27,3.576,Sprite
2024-12-17,14:30,3.576,A&W Root Beer
2024-12-18,10:18,3.576,Dr Pepper
2024-12-18,12:33,3.086,Coke
2024-12-18,14:24,3.576,Dr Pepper
2024-12-18,15:45,3.576,Sprite
2024-12-19,07:16,3.576,Fanta
2024-12-19,08:38,3.086,Coke
2024-12-19,09:28,2.106,Ginger Ale
2024-12-19,10:36,3.576,Fanta
2024-12-19,12:13,3.576,Sprite
2024-12-19,12:19,3.576,Sprite
2024-12-19,12:33,3.086,Coke
2024-12-19,14:07,3.576,Fanta
2024-12-19,14:17,3.576,Dr Pepper
2024-12-19,16:08,3.576,Sprite
2024-12-20,07:10,2.596,Mt Dew
2024-12-20,08:13,3.086,Coke
2024-12-20,10:26,3.576,Sprite
2024-12-20,11:46,2.596,Mt Dew
2024-12-20,15:34,2.106,Ginger Ale
2024-12-20,15:45,3.086,Coke
2024-12-20,15:56,2.596,Mt Dew
2024-12-20,16:40,3.576,Sprite
2024-12-20,17:48,3.576,Sprite
2024-12-21,07:03,3.576,Sprite
2024-12-21,07:10,3.576,Dr Pepper
2024-12-21,07:18,2.596,Pepsi
2024-12-21,08:07,3.576,Fanta
2024-12-21,08:09,3.576,Dr Pepper
2024-12-21,09:37,3.086,Coke
2024-12-21,10:12,3.576,Dr Pepper
2024-12-21,11:41,3.576,A&W Root Beer
2024-12-21,12:55,3.576,Fanta
2024-12-21,13:21,2.596,Mt Dew
2024-12-21,13:56,3.086,Coke
2024-12-21,14:05,2.596,Mt Dew
2024-12-21,14:08,2.596,Mt Dew
2024-12-21,14:41,3.576,Dr Pepper
2024-12-21,17:22,2.596,Mt Dew
2024-12-22,06:48,3.576,Sprite
2024-12-22,07:11,3.576,Sprite
2024-12-22,09:01,3.576,Fanta
2024-12-22,10:52,3.576,Fanta
2024-12-22,13:20,3.576,Fanta
2024-12-22,16:15,3.576,A&W Root Beer
2024-12-22,17:46,2.596,Mt Dew
2024-12-23,06:20,2.596,Mt Dew
2024-12-23,07:56,3.086,Coke
2024-12-23,09:30,3.086,Coke
2024-12-23,10:47,3.576,Sprite
2024-12-23,14:05,3.576,Dr Pepper
2024-12-23,14:33,3.086,Coke
2024-12-23,15:20,3.576,Dr Pepper
2024-12-23,15:47,2.596,Mt Dew
2024-12-23,15:55,3.576,Dr Pepper
2024-12-23,17:06,2.596,Mt Dew
2024-12-24,08:29,3.086,Coke
2024-12-24,09:33,3.576,Fanta
2024-12-24,10:23,2.596,Mt Dew
2024-12-24,11:58,3.576,Fanta
2024-12-24,13:29,3.576,Dr Pepper
2024-12-24,15:56,2.106,Ginger Ale
2024-12-24,17:23,3.576,Sprite
2024-12-25,07:17,3.576,Dr Pepper
2024-12-25,10:46,3.576,Dr Pepper
2024-12-25,11:29,3.086,Coke
2024-12-25,11:35,2.596,Pepsi
2024-12-25,12:05,3.086,Coke
2024-12-25,13:37,2.596,Pepsi
2024-12-25,15:07,3.576,Sprite
2024-12-25,15:20,3.576,A&W Root Beer
2024-12-25,15:55,3.576,A&W Root Beer
2024-12-25,16:40,3.576,Dr Pepper
2024-12-25,16:46,3.576,Sprite
2024-12-25,17:07,3.086,Coke
2024-12-26,07:17,3.576,Sprite
2024-12-26,15:22,2.106,Ginger Ale
2024-12-27,07:54,2.596,Pepsi
2024-12-27,08:54,2.596,Mt Dew
2024-12-27,09:22,2.596,Mt Dew
2024-12-27,09:49,3.086,Coke
